0, -3290.8489928012264, -3259.227621398571, -3255.2203743668924, -3261.9231214616434, -3252.00785197991
0, -2934.176827600421, -3263.8200263656836, -3224.5184060360443, -3261.5275132936727, -3245.9011855614895
0, -2888.143352357072, -3261.1646879206432, -3226.030909876649, -3248.738397141253, -3256.7132789206757
0, -2902.575794290496, -3265.515598222497, -3232.2567346407277, -3235.552819377745, -3252.8277136916877
0, -3408.1038651486747, -3257.3010992933196, -3218.8065420211346, -3347.493149548284, -3238.3900716932662
0, -2891.9237336895917, -3269.4448568518387, -3224.7103242649064, -3260.1435592289477, -3248.113234148041
0, -3113.428994016075, -3259.7425944825955, -3239.9346764611732, -3256.9554188864013, -3246.0391882458093
0, -2897.0082456742666, -3265.317200008395, -3208.6230262246054, -3257.6230276020156, -3248.646263484833
0, -3196.410440772436, -3255.559490270028, -3201.2280051481675, -3241.1452110746404, -3242.5760180067537
0, -3105.667380279815, -3259.5121343332607, -3219.191823522431, -3274.7089256048303, -3248.4366849670105
0, -2878.474984235766, -3266.0695525421193, -3223.027115895947, -3253.3801698097063, -3253.304106763761
0, -2882.922541315874, -3266.2623567065966, -3221.0343807608215, -3234.9486366818687, -3251.6624935022937
0, -2902.7091187896062, -3266.7851131000284, -3238.0048401722124, -3276.1290557317993, -3255.5695394806107
0, -3193.0066324916784, -3256.195640161184, -3219.145628204033, -3280.04452881138, -3246.321799387802
0, -2860.623218730518, -3267.3387256033293, -3227.7338411947653, -3298.1079920670395, -3249.5363205527933
0, -2902.4957040428662, -3265.3845785022604, -3242.870778468183, -3289.1598451739246, -3251.308218942314
0, -3340.8783657333875, -3254.4452113928446, -3190.919531722881, -3345.613397384621, -3235.460360675365
0, -2945.410687622174, -3262.7946230282446, -3249.0025694758788, -3263.0900298664756, -3250.923734818944
0, -2940.507522542323, -3266.216719042584, -3229.9003373869505, -3240.5046249851684, -3249.093178398702
0, -3411.932977867174, -3250.987988007695, -3385.909131719771, -3408.933527005248, -3249.8003562016065
0, -2963.211507005384, -3267.226999451048, -3242.1046412050455, -3266.3421452586977, -3244.4549688291013
0, -2878.4936056070364, -3266.941960238405, -3230.506899989666, -3236.2908004494857, -3251.558514506731
0, -2936.8901725079445, -3268.2997574235246, -3232.571097087766, -3264.812742477073, -3250.8973298676933
0, -3291.5929098359047, -3254.953081943919, -3238.1674376752453, -3316.4310247904154, -3251.576458340166
0, -2890.5983821934033, -3263.359152794612, -3253.3607612894552, -3254.9785146677023, -3252.069760562102
0, -3246.006679999292, -3257.22241821777, -3220.8863428138957, -3264.069183059523, -3248.0923250399164
0, -3171.5560336386648, -3257.404830628193, -3254.7709197809863, -3255.416840254314, -3249.2019184703868
0, -3283.8221798027844, -3259.149632983622, -3198.1425393135282, -3258.325351200891, -3242.8617356159098
0, -3353.9692093872927, -3252.819968992456, -3183.7528641953213, -3351.666705977288, -3236.39644353357
0, -2852.437851798357, -3266.651708159801, -3229.4102328884373, -3268.4560794226204, -3251.5045633423283
0, -3222.027206486285, -3258.3114024651463, -3213.805045743719, -3262.142732490382, -3243.680958334925
0, -3252.1159787209317, -3256.8636686589493, -3238.5789389309925, -3320.9340663688054, -3250.9687569525
0, -3309.3384556535234, -3257.3274826917955, -3203.9824531650456, -3260.9296206459903, -3240.759116603622
0, -3245.102818088312, -3262.27454308492, -3216.8915680872988, -3235.344842635339, -3247.010655911166
0, -3300.4422147984947, -3256.065166717552, -3244.431263483068, -3294.1362303715773, -3248.49097081141
0, -3285.285854993901, -3261.694709297858, -3240.8732354350186, -3279.901632145025, -3249.23407038808
0, -3323.9544364899334, -3254.2082355702505, -3213.3679634472, -3325.694625327563, -3239.57484196626
0, -2909.9476115485163, -3267.4599721229815, -3206.315891441753, -3250.545454096094, -3247.570753956835
0, -2940.638828623823, -3262.6178775903118, -3242.167852333164, -3270.398156659703, -3252.7782880961313
0, -2911.18027255015, -3262.4515818909586, -3214.6180244073007, -3278.0814871185985, -3246.4566199158735
0, -3243.6141761686067, -3257.232361566063, -3198.836801800627, -3256.308874007706, -3246.4717982511734
0, -2928.3119962289998, -3261.7290381345074, -3216.06348983064, -3274.519094768094, -3250.056422404137
0, -3436.5722787246223, -3255.4012323653783, -3189.111407131886, -3336.1505982113977, -3239.190093776691
0, -3223.7009419694477, -3257.455829730936, -3258.7750505260087, -3285.584334170369, -3251.0984762194194
0, -3218.0994359876395, -3257.5772832748207, -3245.321445973027, -3306.9279074486412, -3248.531339691727
0, -3319.3230222371863, -3254.462041792128, -3240.174111737175, -3316.1812282044657, -3246.2355227214557
0, -3187.333272929767, -3258.2769716328535, -3222.9798741543013, -3255.040890903342, -3247.355647092598
0, -3326.67091951178, -3251.2261568777126, -3178.1536976633993, -3342.976598719852, -3240.055107138833
0, -2884.541668204367, -3266.9379165316086, -3227.6138723931454, -3252.4454443048144, -3245.231221097224
0, -2902.8295724647905, -3265.410109650894, -3239.725870963911, -3263.3214122723575, -3248.0229992546774
1, -3903.408967302185, -3259.0698001042247, -3405.0123629592595, -3326.2576849649085, -3260.199472305856
1, -3900.6385706627602, -3261.350373546122, -3442.1801554676977, -3354.811269383738, -3261.9632997583585
1, -3904.5869140545797, -3257.990605446799, -3476.1647255287503, -3343.209422685966, -3259.675788248442
1, -3974.788456591487, -3260.0466117151964, -3449.9255774088165, -3323.093507624016, -3264.217003058079
1, -3896.217246435301, -3259.1073644262906, -3451.921606016588, -3344.361095029652, -3257.5056652186386
1, -3912.379260678408, -3257.124453721757, -3512.285377334381, -3371.7472750527904, -3263.69526276104
1, -3945.2485710707347, -3256.636349368318, -3492.4888566386094, -3346.9113410979894, -3258.8613500096994
1, -3823.673801431542, -3260.9620005986358, -3438.69800946004, -3331.990594413256, -3262.5787253705107
1, -3864.531201813642, -3258.7421007223707, -3397.6182667686994, -3322.7872816544173, -3260.897275195143
1, -3858.834502112056, -3260.0752602752555, -3410.293896644269, -3328.5148951155147, -3259.4835298416283
1, -3982.206060379971, -3260.712581258407, -3444.330295041301, -3310.1268972050093, -3258.3756161578926
1, -3969.9737134195716, -3261.5421514432214, -3430.3347402726263, -3332.0776475954353, -3261.6003173648724
1, -3850.688190908748, -3259.586080830321, -3462.2666707741837, -3339.793783669818, -3258.775307610091
1, -3835.318198944704, -3263.6445056912767, -3402.9785558475896, -3289.959490071398, -3257.5671969429095
1, -3878.127611426781, -3262.507663985963, -3458.6946427810344, -3334.59758050092, -3261.330509114327
1, -3876.7640040486212, -3256.320951482822, -3409.8777940072446, -3351.9696966776696, -3259.263485611691
1, -3875.8447554921568, -3260.8202626116754, -3417.0537676515924, -3348.0634213385465, -3260.6206563603855
1, -3919.679092788642, -3261.4099227193833, -3464.19740507101, -3334.008885482928, -3264.316526032428
1, -3856.5224434045363, -3262.8313156338068, -3401.2334666321344, -3312.252606556357, -3257.430857529247
1, -3857.4255863404032, -3258.213966876705, -3428.6886215794657, -3357.2617787088298, -3264.165505176757
1, -3939.6778122140795, -3256.8019921806676, -3443.1896210714503, -3326.598212162851, -3262.024203905091
1, -3847.242879100596, -3257.8681779990957, -3424.941018926743, -3327.347829397257, -3258.4007502304985
1, -3741.743429694539, -3255.6668529147646, -3378.9149258393168, -3328.3967377605154, -3256.377326001432
1, -3826.438207805005, -3259.97819428537, -3452.4276446084746, -3326.953230087146, -3261.5347846223103
1, -3959.469329439041, -3259.086019341903, -3422.6953286511093, -3347.524902335861, -3258.695138859389
1, -3887.987102909773, -3261.114075134646, -3486.9610216502856, -3344.70612396648, -3259.6189708590327
1, -3828.998708335952, -3258.902041907468, -3415.0424241337473, -3348.017758365492, -3265.0870742472684
1, -3948.84742238271, -3260.2725697193987, -3441.6801475687153, -3331.662344270119, -3258.93894517557
1, -3922.540915315691, -3257.2164191083907, -3472.397817731624, -3353.897803277898, -3260.9128920737885
1, -3805.9154305777997, -3261.4729629627645, -3496.595091205728, -3339.066360014117, -3260.909501162103
1, -3933.774360268822, -3260.9294101527853, -3432.0227489230087, -3328.9414298493853, -3258.9762971955524
1, -3913.031259972817, -3262.2123327718846, -3462.189097228745, -3330.715422908303, -3262.3140501963203
1, -3961.992372030288, -3260.477046177677, -3432.3856029392864, -3340.8628913827365, -3258.4981098669564
1, -3820.567795313791, -3258.6501281007872, -3440.2985658636294, -3351.9836336802423, -3260.5270033983284
1, -3856.8127324468574, -3262.0890876171684, -3444.3375695596947, -3336.4663245762517, -3257.0018198862367
1, -3941.1938676940276, -3259.0523188731613, -3417.653265828613, -3329.9727323941343, -3258.418264381578
1, -3900.4000684764937, -3258.859490155322, -3462.927894407116, -3339.0227702980665, -3258.286552929527
1, -3875.999597919445, -3261.924832238881, -3435.3673863289177, -3326.848329481514, -3260.869806234232
1, -3852.7237147199353, -3260.241697916499, -3405.991395946552, -3314.1522036356905, -3263.761010069252
1, -3915.929306589956, -3259.487969982735, -3430.923857848866, -3331.6242238869854, -3263.1992992071905
1, -3793.0110373235884, -3258.9271704071657, -3411.9504745671766, -3326.062570549748, -3260.132707914199
1, -3898.082305905818, -3257.1083957572578, -3422.6133717429148, -3341.185186583457, -3263.5447359036684
1, -3862.722659788104, -3259.971449351128, -3428.8633788475818, -3305.298737598113, -3261.8960395398217
1, -3931.3970723477332, -3258.977069988385, -3456.911411710299, -3348.355431144267, -3259.551902688826
1, -3909.1725327399504, -3260.0329552030407, -3476.945175230639, -3332.1276707333723, -3264.169545205381
1, -4007.274721928202, -3260.792804840494, -3524.2423832384916, -3344.611791105138, -3257.6133055588166
1, -3891.9231202858955, -3259.8416325757607, -3459.718629403551, -3339.461526263329, -3259.678562874703
1, -3927.795039117555, -3259.0481062761946, -3423.3555374933476, -3340.9383713633315, -3256.635147608483
1, -3927.006048272629, -3258.599863605269, -3439.6656155704786, -3337.1262653884937, -3260.6366738189795
1, -3861.8898567228543, -3262.9025556534057, -3424.5095930181633, -3323.261529732859, -3262.548019383196
2, -3861.323824006705, -3317.442817191221, -3267.0504352851235, -3337.408740311132, -3298.0848220204484
2, -3611.6943376245695, -3299.8122990148245, -3231.9423769990526, -3351.8236454149996, -3284.365132371338
2, -3630.9081523709665, -3305.5980515676474, -3155.3218110375374, -3330.8742520738506, -3293.307216598834
2, -3597.631496772216, -3305.903430829772, -3218.114621805334, -3330.3218877687077, -3290.149950205266
2, -3637.116500536586, -3312.8124689272126, -3262.639928824576, -3342.6130031052276, -3294.799506046894
2, -3698.2749185623297, -3349.3932220187494, -3291.8681573431795, -3346.420981388984, -3336.9509180268365
2, -3679.1659124386297, -3313.6240687154545, -3235.7001209651235, -3358.705685162346, -3294.3993658083054
2, -3471.26025251366, -3292.697307115929, -3231.94637958882, -3369.7286688410177, -3286.315488070703
2, -3941.8226618123654, -3304.4957937354407, -3221.721309536514, -3350.052377072608, -3303.0873396645684
2, -3946.825877156781, -3305.2468761685936, -3165.5130920528377, -3352.2758485310364, -3286.852090235564
2, -3638.4577866139593, -3329.9912476269024, -3270.580765845226, -3391.354880356841, -3315.3533674985833
2, -3612.7823950187862, -3301.4698240537177, -3237.3765959990938, -3362.026138386296, -3282.2605599960993
2, -3711.6622244527416, -3329.595659600334, -3258.82941405132, -3392.479813708977, -3315.9433206952826
2, -3496.7127813769075, -3305.769935183374, -3195.7423684796686, -3313.95357860575, -3292.5614724444727
2, -3649.642608753546, -3307.557103081968, -3184.759513999668, -3398.7707990451613, -3296.271365439183
2, -3601.814987948436, -3298.7702833967273, -3204.1875031868076, -3333.7287627369283, -3285.8574517099396
2, -3488.8248533445294, -3325.445275325995, -3252.4308915487973, -3391.925018570337, -3318.8234579149785
2, -3623.825687256498, -3311.396654166504, -3221.384715212989, -3361.2700026138555, -3288.8359246262075
2, -4003.0393831310384, -3323.352595292647, -3180.119727736853, -3386.9786331183777, -3310.380694108015
2, -3843.1313831289576, -3326.9862989341086, -3258.1010892568493, -3339.843466040497, -3301.0539862427854
2, -4013.7201004895983, -3318.7708811860653, -3164.4752610632927, -3385.204879282723, -3303.010909572031
2, -3707.478058458294, -3306.9864425754963, -3220.8517569672204, -3358.162751202406, -3298.6130571293616
2, -3616.459774669435, -3306.96691568249, -3256.9594240639344, -3361.4786018582495, -3294.8163144949162
2, -3733.2843008480463, -3333.900317705908, -3260.4629476813884, -3369.7112910193946, -3316.674315383684
2, -3901.5181631905866, -3302.19825873673, -3283.0721439965673, -3327.944925112668, -3304.1454827695698
2, -3690.5416119962683, -3325.047456218878, -3181.2950311503196, -3354.771913993615, -3312.2083250257674
2, -3601.2958660919394, -3335.4376947613014, -3190.4781200040798, -3414.19269547471, -3324.0417585574473
2, -3453.007511091707, -3305.8928395167936, -3220.735261260474, -3391.348149185812, -3301.830220524622
2, -3634.2097668003453, -3298.4144124478007, -3226.794689532501, -3356.28057486251, -3291.4068520598644
2, -3870.933748620931, -3312.828267942161, -3251.1916692548684, -3346.9314307054065, -3291.897303284629
2, -3687.2724061326685, -3320.2930096113064, -3273.034026245373, -3377.693325872453, -3298.888668692906
2, -3685.5847179851735, -3322.000143163595, -3240.1944799047833, -3298.531842065653, -3309.4642920051397
2, -3528.2193695166866, -3323.932408680576, -3262.1599897658893, -3384.723378617057, -3318.2824182183576
2, -3711.017773451243, -3324.085991417357, -3243.4107138082404, -3348.8385629748905, -3322.3685204984577
2, -3882.796133815213, -3290.4426405555314, -3230.592895493692, -3307.16409023774, -3280.569673357055
2, -3632.797550578392, -3344.4665888807117, -3203.1727686839936, -3373.486820193377, -3330.9961812441356
2, -3425.516154063852, -3310.2092860984562, -3223.421738501512, -3379.557676310678, -3303.9161691014892
2, -3543.139469692349, -3297.522693239589, -3205.9199819571413, -3259.313406806019, -3283.036850437002
2, -3608.0742852551307, -3332.406761018189, -3237.714506079232, -3353.727630252071, -3316.7036561523046
2, -3687.0399256834694, -3311.923704888699, -3231.1478108996284, -3382.8284099793595, -3308.5267964211444
2, -4024.169402992134, -3314.5437177225936, -3151.370195137801, -3384.5475177819058, -3299.5607937942777
2, -3502.1612768719483, -3318.495786885944, -3253.410469677763, -3349.308928118091, -3306.0654277881454
2, -3859.4716861932206, -3306.5464598247277, -3205.468906425716, -3360.833086265174, -3298.5884549965435
2, -3681.891816184253, -3311.068396322495, -3243.1714284360946, -3292.376506323194, -3293.780814893809
2, -3621.401046306774, -3300.873633287593, -3215.13332816707, -3260.559271831708, -3287.422792560403
2, -3837.6718003612145, -3301.628744842688, -3169.4945027417652, -3329.5043379096487, -3292.929333505156
2, -3843.020734922989, -3315.469214666947, -3267.5405557948534, -3340.233203725072, -3295.2725419145895
2, -3662.4932033835976, -3317.036062825895, -3187.3152829711157, -3385.160571642095, -3300.852870515397
2, -3583.129187923184, -3340.022216630054, -3253.403832816516, -3372.2802356845796, -3320.4654537126853
2, -3602.429137649983, -3306.501023565524, -3215.5186043122667, -3322.7208189258326, -3293.095720712283
3, -4246.750679220184, -3261.032324987463, -3549.134694112209, -3357.4442409425665, -3264.528894026356
3, -4083.7802342666896, -3264.9811207203447, -3379.772829512986, -3210.801670344049, -3251.9161832630857
3, -4067.322678330486, -3260.3053332993495, -3248.6086545250464, -3315.1043303495217, -3248.4118668293872
3, -3950.5342865677135, -3262.6261447842585, -3410.641686360408, -3320.534465700475, -3262.903106094008
3, -4061.4640435524766, -3266.8569338980856, -3772.888934800815, -3332.199123633289, -3283.1553556972212
3, -3774.9357545920507, -3262.4027412356495, -3407.701352124085, -3386.06117648995, -3271.7776410447846
3, -3752.606054869463, -3259.216916847394, -3347.9816665678977, -3220.6251346777735, -3246.908198080838
3, -3680.7118300917314, -3263.1862800355975, -3385.8230548925785, -3332.22781510728, -3251.7181754739136
3, -3791.3004657578913, -3261.967140930132, -3391.2330316619937, -3362.847764249233, -3263.748277118775
3, -3882.023041837006, -3252.753599920972, -3323.5102697987527, -3237.163093002378, -3252.6364637477946
3, -3856.5027299687194, -3249.914745141063, -3538.831911408784, -3348.171522465291, -3241.4566089238233
3, -3656.987637442448, -3270.9097465281493, -3309.376729105663, -3280.6782997007554, -3256.971681941129
3, -3740.9133692338455, -3247.955547552991, -3430.4398736649, -3370.102189249778, -3264.979658347668
3, -3923.90740432372, -3260.5947848077503, -3322.0795953634206, -3339.8643609544188, -3242.501213188678
3, -3980.8526441945296, -3260.946666263784, -3348.994178441005, -3366.4880661219295, -3246.8740475586587
3, -3893.02337117067, -3257.145936276313, -3281.6661616106967, -3285.4806672534564, -3254.880957135601
3, -3702.0512763523698, -3267.3279779954014, -3463.1865234298784, -3282.174302047168, -3272.604398360298
3, -3421.5209357220447, -3259.9704322273, -3313.1635986869865, -3231.358479249078, -3259.4283413105395
3, -3346.80071890664, -3267.8714546577717, -3298.8213279159313, -3309.6428841345164, -3254.701696089606
3, -3618.063246286726, -3255.130374200964, -3260.8162169308, -3393.1459108730273, -3255.4229189326998
3, -3381.402176981658, -3268.444493994135, -3272.797320355192, -3329.980654045828, -3238.5264957920335
3, -3766.151768845185, -3268.053293193196, -3469.1753468692386, -3261.8903479870655, -3250.2871092331593
3, -3523.286678707049, -3262.988862795457, -3352.432829531852, -3361.991438245785, -3249.4403118768887
3, -3735.9188669810987, -3279.5485801353043, -3488.8168248788656, -3290.2069652065875, -3266.9911830589413
3, -3606.761222787617, -3249.1737840222017, -3352.128806750371, -3434.021516562124, -3265.129519659843
3, -3766.480035649515, -3255.838373828667, -3264.5809041433436, -3301.492037864619, -3249.5738841323114
3, -3715.9795476529116, -3260.695208233787, -3262.240441569807, -3275.0197739570826, -3245.958399360847
3, -3588.257637451029, -3247.4397144878376, -3308.571874230355, -3338.2938928442604, -3241.638930027397
3, -3620.6338255136307, -3247.9911484367835, -3270.2481803725473, -3346.698686355908, -3246.028429711859
3, -3844.4393314681374, -3263.020090580108, -3241.953158394689, -3324.5343617797294, -3260.8451567095085
3, -3685.5765183625576, -3275.613324358411, -3513.331989610018, -3295.4289229108063, -3257.898415084402
3, -3963.062968888954, -3266.330648925548, -3389.145697793728, -3309.525151113003, -3250.7434523641045
3, -3731.8925848315685, -3246.182459564723, -3337.892736045825, -3368.048035365162, -3252.868438944372
3, -3765.046983858547, -3253.3610619794504, -3538.5682894037195, -3366.3142759538637, -3258.367267488915
3, -4172.2083348177, -3270.564470629845, -3574.530588002752, -3276.207079210949, -3245.0139986777563
3, -3626.912524490679, -3268.819785680956, -3353.689806720656, -3346.324391293475, -3270.1537641763607
3, -3511.2245508180795, -3262.973091309682, -3255.256160744905, -3326.9379435067167, -3251.063769634757
3, -3509.402402508897, -3252.0431745037467, -3305.526116413518, -3329.4838787846106, -3266.7222020833674
3, -4101.772390301821, -3251.4899141421674, -3398.567721793743, -3455.7640010859013, -3278.659229549731
3, -3734.057547785083, -3253.8890278578187, -3298.5564922995054, -3413.964755551791, -3259.6663544386265
3, -3403.1408896996413, -3264.0322893254556, -3285.939184034705, -3296.5811148639314, -3254.7760548488186
3, -3492.386971475697, -3259.403666262237, -3331.621519770303, -3279.4085995052574, -3236.4910815916287
3, -3548.788961815504, -3263.6823233451228, -3349.8384483656228, -3277.3474951180565, -3239.9977070811497
